x	Y	View
566	185	RB
568	187	RB
563	214	RB
569	181	RB
566	188	RB
562	297	RB
561	295	RB
566	199	RB
565	185	RB
561	198	RB
568	295	RB
563	191	RB
569	192	RB
563	189	RB
565	198	RB
569	190	RB
560	156	RB
562	108	RB
563	186	RB
562	194	RB
569	301	RB
565	292	RB
567	194	RB
562	184	RB
561	301	RB
563	301	RB
570	183	RB
564	197	RB
562	181	RB
566	189	RB
566	271	RB
563	180	RB
566	178	RB
561	208	RB
570	187	RB
561	198	RB
565	273	RB
569	194	RB
566	210	RB
570	216	RB
566	193	RB
568	194	RB
563	195	RB
567	205	RB
569	168	RB
563	210	RB
569	187	RB
571	201	RB
567	184	RB
568	207	RB
566	188	RB
568	204	RB
569	180	RB
562	161	RB
565	211	RB
567	205	RB
569	283	RB
571	184	RB
566	220	RB
563	194	RB
562	234	RB
571	184	RB
565	197	RB
566	190	RB
563	196	RB
565	299	RB
571	190	RB
572	224	RB
570	195	RB
569	205	RB
564	188	RB
564	311	RB
562	222	RB
563	209	RB
568	173	RB
568	195	RB
568	173	RB
568	198	RB
566	192	RB
569	178	RB
570	194	RB
568	283	RB
571	210	RB
565	190	RB
569	210	RB
569	182	RB
568	191	RB
566	183	RB
571	183	RB
569	210	RB
570	187	RB
567	177	RB
572	179	RB
569	205	RB
572	198	RB
572	185	RB
563	183	RB
572	188	RB
570	277	RB
570	191	RB
564	187	RB
573	205	RB
569	197	RB
563	160	RB
567	221	RB
565	199	RB
569	200	RB
570	223	RB
568	278	RB
568	223	RB
570	192	RB
567	213	RB
564	209	RB
568	182	RB
574	184	RB
574	186	RB
573	209	RB
572	189	RB
568	185	RB
566	209	RB
573	196	RB
572	185	RB
571	197	RB
567	189	RB
574	182	RB
564	194	RB
565	149	RB
571	185	RB
568	182	RB
570	192	RB
571	195	RB
571	179	RB
571	229	RB
568	252	RB
566	204	RB
573	282	RB
568	190	RB
571	186	RB
573	174	RB
566	257	RB
565	211	RB
566	166	RB
571	185	RB
572	184	RB
566	194	RB
571	200	RB
570	201	RB
570	212	RB
568	287	RB
565	229	RB
567	294	RB
567	180	RB
572	198	RB
574	208	RB
568	207	RB
574	205	RB
571	194	RB
575	196	RB
566	187	RB
571	178	RB
572	201	RB
568	174	RB
574	203	RB
574	182	RB
570	184	RB
572	201	RB
569	187	RB
565	187	RB
566	283	RB
574	186	RB
571	191	RB
566	191	RB
573	196	RB
574	205	RB
566	203	RB
574	224	RB
566	190	RB
572	193	RB
567	226	RB
565	201	RB
566	179	RB
574	190	RB
572	221	RB
575	185	RB
575	244	RB
575	194	RB
566	201	RB
566	197	RB
568	190	RB
566	218	RB
569	218	RB
571	173	RB
565	188	RB
572	226	RB
566	204	RB
574	159	RB
571	297	RB
571	228	RB
567	231	RB
575	189	RB
571	187	RB
574	277	RB
567	236	RB
572	185	RB
570	204	RB
568	196	RB
573	180	RB
575	223	RB
568	197	RB
573	199	RB
568	214	RB
572	187	RB
574	183	RB
573	184	RB
569	179	RB
568	207	RB
571	175	RB
574	188	RB
567	191	RB
573	195	RB
575	126	RB
568	200	RB
576	223	RB
574	218	RB
568	209	RB
574	235	RB
570	161	RB
573	193	RB
569	182	RB
574	185	RB
569	187	RB
573	194	RB
577	187	RB
568	184	RB
576	186	RB
571	185	RB
568	211	RB
573	189	RB
577	226	RB
576	162	RB
570	157	RB
567	213	RB
574	184	RB
567	188	RB
573	219	RB
574	220	RB
576	189	RB
574	196	RB
570	188	RB
571	195	RB
570	200	RB
574	180	RB
569	232	RB
573	206	RB
570	198	RB
571	218	RB
576	188	RB
569	191	RB
570	197	RB
571	214	RB
574	194	RB
569	194	RB
570	199	RB
576	185	RB
577	111	RB
573	185	RB
576	210	RB
573	190	RB
568	200	RB
575	189	RB
571	297	RB
575	188	RB
573	192	RB
575	186	RB
575	192	RB
570	237	RB
572	207	RB
569	204	RB
572	185	RB
576	195	RB
574	224	RB
573	187	RB
568	192	RB
576	193	RB
575	199	RB
569	186	RB
574	220	RB
575	201	RB
571	180	RB
577	182	RB
579	204	RB
572	210	RB
573	189	RB
572	192	RB
574	200	RB
574	185	RB
576	314	RB
578	191	RB
577	176	RB
571	188	RB
575	201	RB
570	184	RB
575	188	RB
570	195	RB
576	191	RB
575	141	RB
572	182	RB
578	184	RB
575	190	RB
574	181	RB
578	181	RB
575	178	RB
570	188	RB
570	185	RB
574	187	RB
572	182	RB
576	161	RB
574	229	RB
570	186	RB
573	183	RB
570	215	RB
573	182	RB
578	182	RB
576	185	RB
571	184	RB
579	192	RB
576	191	RB
573	184	RB
579	223	RB
576	181	RB
576	219	RB
575	211	RB
574	186	RB
578	191	RB
573	116	RB
579	194	RB
571	177	RB
573	179	RB
575	205	RB
577	188	RB
578	186	RB
581	194	RB
574	225	RB
580	207	RB
578	92	RB
580	248	RB
573	188	RB
580	184	RB
580	238	RB
581	223	RB
577	182	RB
577	208	RB
576	188	RB
576	185	RB
574	175	RB
579	183	RB
572	218	RB
579	185	RB
571	208	RB
574	192	RB
579	195	RB
577	185	RB
581	186	RB
581	186	RB
575	196	RB
575	200	RB
573	170	RB
576	189	RB
579	240	RB
578	206	RB
573	199	RB
572	246	RB
578	186	RB
574	200	RB
574	195	RB
574	179	RB
575	182	RB
578	191	RB
575	200	RB
583	226	RB
574	185	RB
580	210	RB
581	179	RB
575	224	RB
580	191	RB
581	193	RB
581	152	RB
582	191	RB
575	196	RB
575	260	RB
574	156	RB
575	191	RB
582	189	RB
581	185	RB
576	188	RB
578	188	RB
581	182	RB
581	190	RB
580	220	RB
583	184	RB
579	193	RB
583	185	RB
577	207	RB
582	191	RB
579	192	RB
577	189	RB
580	128	RB
582	221	RB
578	272	RB
577	197	RB
580	201	RB
585	186	RB
585	225	RB
577	187	RB
585	181	RB
578	181	RB
581	237	RB
585	185	RB
584	276	RB
581	334	RB
583	212	RB
580	211	RB
584	157	RB
587	192	RB
585	181	RB
580	155	RB
584	211	RB
586	266	RB
587	141	RB
583	189	RB
582	211	RB
584	92	RB
590	182	RB
590	176	RB
583	194	RB
588	156	RB
583	194	RB
587	189	RB
587	188	RB
592	197	RB
585	208	RB
591	176	RB
590	188	RB
586	234	RB
585	181	RB
592	173	RB
590	186	RB
583	237	RB
590	178	RB
587	192	RB
587	191	RB
593	198	RB
587	192	RB
588	185	RB
586	224	RB
590	188	RB
588	275	RB
595	167	RB
595	181	RB
590	291	RB
590	244	RB
596	190	RB
590	187	RB
592	193	RB
591	229	RB
589	163	RB
595	190	RB
592	189	RB
593	308	RB
597	187	RB
590	225	RB
591	207	RB
592	241	RB
594	185	RB
595	178	RB
591	187	RB
594	185	RB
597	192	RB
597	197	RB
596	187	RB
591	182	RB
597	178	RB
593	181	RB
591	200	RB
594	182	RB
599	190	RB
595	178	RB
600	178	RB
591	189	RB
598	188	RB
599	193	RB
591	196	RB
599	205	RB
594	190	RB
597	186	RB
599	299	RB
594	191	RB
593	278	RB
599	180	RB
592	201	RB
601	196	RB
601	196	RB
596	193	RB
594	209	RB
601	297	RB
598	187	RB
601	262	RB
594	241	RB
595	187	RB
594	191	RB
597	182	RB
599	191	RB
594	184	RB
596	213	RB
599	276	RB
594	236	RB
595	202	RB
593	209	RB
601	196	RB
597	180	RB
602	180	RB
595	192	RB
595	200	RB
595	189	RB
602	305	RB
595	213	RB
603	315	RB
599	193	RB
597	206	RB
600	197	RB
597	194	RB
599	195	RB
600	186	RB
601	206	RB
599	233	RB
603	200	RB
601	190	RB
605	179	RB
599	193	RB
605	228	RB
598	185	RB
601	190	RB
596	186	RB
595	193	RB
602	221	RB
603	197	RB
598	195	RB
598	286	RB
601	189	RB
605	199	RB
605	188	RB
597	198	RB
604	191	RB
598	192	RB
601	197	RB
596	295	RB
604	135	RB
600	191	RB
604	186	RB
606	203	RB
600	215	RB
600	194	RB
605	175	RB
603	187	RB
607	219	RB
605	183	RB
607	217	RB
600	196	RB
601	196	RB
606	202	RB
606	204	RB
600	197	RB
608	188	RB
602	199	RB
601	189	RB
606	189	RB
608	194	RB
603	186	RB
605	217	RB
607	190	RB
605	186	RB
608	202	RB
608	173	RB
608	188	RB
603	246	RB
605	194	RB
605	191	RB
603	193	RB
604	193	RB
600	227	RB
600	193	RB
609	191	RB
604	197	RB
605	223	RB
601	192	RB
601	201	RB
601	201	RB
611	197	RB
609	214	RB
601	190	RB
603	193	RB
607	265	RB
610	200	RB
607	190	RB
609	183	RB
607	234	RB
609	184	RB
604	197	RB
605	198	RB
605	199	RB
607	195	RB
610	192	RB
609	270	RB
604	188	RB
604	198	RB
609	247	RB
604	167	RB
603	185	RB
603	204	RB
603	207	RB
607	198	RB
611	184	RB
603	200	RB
609	189	RB
609	211	RB
605	194	RB
612	190	RB
606	185	RB
606	181	RB
613	188	RB
605	226	RB
611	212	RB
606	189	RB
605	185	RB
607	191	RB
612	237	RB
605	294	RB
610	177	RB
613	204	RB
605	212	RB
609	210	RB
607	204	RB
611	180	RB
611	202	RB
607	178	RB
610	196	RB
611	165	RB
612	184	RB
604	180	RB
609	183	RB
607	220	RB
604	184	RB
613	175	RB
611	226	RB
608	189	RB
609	195	RB
607	185	RB
606	196	RB
609	185	RB
610	179	RB
606	191	RB
608	261	RB
610	204	RB
616	142	RB
610	173	RB
611	222	RB
611	274	RB
615	146	RB
634	124	RB
640	34	RB
642	51	RB
